source,target,value,sourceI,targetI,flag
别让我走,狂热郁金香,36,661,2838,0
别让我走,盗梦空间,36,661,3052,0
别让我走,神秘代码,36,661,3132,0
别让我走,移动迷宫,37,661,3181,0
别让我走,第十二夜,36,661,3234,0
别让我走,联合王国,36,661,3421,0
别让我走,蝙蝠侠：黑暗骑士崛起,36,661,3595,0
别让我走,贝拉的奇幻花园,36,661,3723,0
别让我走,超能失控,36,661,3774,0
别让我走,超验骇客,36,661,3785,0
别让我走,远离尘嚣,34,661,3838,0
别让我走,醉乡民谣,38,661,3937,0
别让我走,银翼杀手2049,36,661,4003,0
别让我走,间谍同盟,36,661,4027,0
别让我走,零点定理,36,661,4105,0
别让我走,魅影缝匠,36,661,4233,0
刺,华氏247,35,662,743,0
刺,吸血家族汤普森,35,662,877,0
刺,嗜血破晓,35,662,952,0
刺,圆圈,35,662,990,0
刺,外壳,35,662,1090,0
刺,外星人入侵,35,662,1091,0
刺,天赐之女,35,662,1175,0
刺,太平间闹鬼事件2：佐治亚鬼屋事件,35,662,1186,0
刺,失忆症,35,662,1203,0
刺,夺命来电,35,662,1216,0
刺,异形终结2：狩猎,35,662,1617,0
刺,异星绑架,35,662,1621,0
刺,异星觉醒,35,662,1622,0
刺,当树枝折断时,35,662,1642,0
刺,怪形前传,35,662,1707,0
刺,恐怖海湾,35,662,1737,0
刺,恶灵之夜,35,662,1752,0
刺,捕鼠者,35,662,1979,0
刺,撒迦利亚,35,662,2016,0
刺,末世孤行,35,662,2284,0
刺,泄密的心,31,662,2563,0
刺,湮灭,35,662,2659,0
刺,漆黑如夜,35,662,2666,0
刺,灭绝,35,662,2702,0
刺,灵异牧场,35,662,2712,0
刺,灵异空间,35,662,2713,0
刺,燃烧的夜晚,35,662,2751,0
刺,生存回圈,35,662,2964,0
刺,生长,35,662,2973,0
刺,病毒,35,662,3008,0
刺,病毒抗体,35,662,3010,0
刺,登入火星,35,662,3015,0
刺,神秘代码,35,662,3132,0
刺,神秘感染,35,662,3144,0
刺,神秘感染：第二阶段,35,662,3145,0
刺,第九区,35,662,3226,0
刺,第四类接触,35,662,3235,0
刺,维克多·弗兰肯斯坦,35,662,3327,0
刺,至暗之时,35,662,3448,0
刺,航时凶间,35,662,3470,0
刺,蝙蝠侠：黑暗骑士崛起,35,662,3595,0
刺,蝴蝶效应3：启示,35,662,3599,0
刺,血染黄沙,35,662,3605,0
刺,起死回生,35,662,3750,0
刺,超能失控,35,662,3774,0
刺,重生男人,35,662,3945,0
刺,银翼杀手2049,35,662,4003,0
刺,阿提克斯研究所,35,662,4047,0
刺,阿波罗18号,35,662,4051,0
刺,隔离区2：终点站,35,662,4082,0
刺,非凡,35,662,4128,0
刺,驱魔者,35,662,4185,0
刺,魔术技法,35,662,4248,0
刺,魔盒,35,662,4254,0
刺,黑暗天际,35,662,4316,0
刺客信条,刺杀盖世太保,37,664,667,0
刺客信条,哥斯拉,35,664,921,0
刺客信条,地心历险记2：神秘岛,35,664,1025,0
刺客信条,复仇者联盟,35,664,1071,0
刺客信条,复仇者联盟2：奥创纪元,35,664,1072,0
刺客信条,大战外星人,35,664,1125,0
刺客信条,天际浩劫2,33,664,1177,0
刺客信条,太空一号,36,664,1188,0
刺客信条,太空堡垒卡拉狄加：计划,35,664,1190,0
刺客信条,太空巴迪,36,664,1191,0
刺客信条,安德的游戏,35,664,1343,0
刺客信条,小飞侠：幻梦启航,36,664,1464,0
刺客信条,少年派的奇幻漂流,34,664,1482,0
刺客信条,巴黎危机,37,664,1542,0
刺客信条,幻世追踪,35,664,1595,0
刺客信条,庞贝末日,36,664,1609,0
刺客信条,异形终结2：狩猎,36,664,1617,0
刺客信条,异星战场,35,664,1620,0
刺客信条,异能,33,664,1623,0
刺客信条,忍者神龟2：破影而出,29,664,1673,0
刺客信条,忍者神龟：变种时代,35,664,1674,0
刺客信条,敢死队3,36,664,2034,0
刺客信条,敦刻尔克,37,664,2036,0
刺客信条,新铁血战士,35,664,2077,0
刺客信条,明日世界,35,664,2145,0
刺客信条,明日边缘,36,664,2147,0
刺客信条,星球大战7：原力觉醒,35,664,2159,0
刺客信条,星球大战8：最后的绝地武士,35,664,2160,0
刺客信条,星球大战外传：侠盗一号,35,664,2161,0
刺客信条,星际5555：异星梦系统秘传,35,664,2166,0
刺客信条,星际传奇3,36,664,2168,0
刺客信条,星际特工：千星之城,35,664,2171,0
刺客信条,星际穿越,33,664,2172,0
刺客信条,星际迷航,35,664,2173,0
刺客信条,星际迷航2：暗黑无界,35,664,2174,0
刺客信条,星际迷航3：超越星辰,35,664,2175,0
刺客信条,普罗米修斯,34,664,2193,0
刺客信条,智能谍变,36,664,2198,0
刺客信条,木星上行,32,664,2279,0
刺客信条,末日迷踪,36,664,2294,0
刺客信条,楼上的外星人,36,664,2435,0
刺客信条,横冲直撞好莱坞,36,664,2438,0
刺客信条,正义联盟,35,664,2461,0
刺客信条,正义联盟：战争,35,664,2465,0
刺客信条,正义联盟：闪点悖论,35,664,2467,0
刺客信条,死侍,32,664,2494,0
刺客信条,汉娜,36,664,2542,0
刺客信条,沉睡魔咒,36,664,2550,0
刺客信条,法老与众神,36,664,2568,0
刺客信条,泰山归来：险战丛林,33,664,2573,0
刺客信条,火星救援,36,664,2695,0
刺客信条,特种部队：眼镜蛇的崛起,35,664,2826,0
刺客信条,特警判官,36,664,2828,0
刺客信条,独立日2：卷土重来,35,664,2855,0
刺客信条,猎杀星期一,37,664,2875,0
刺客信条,王牌特工2：黄金圈,36,664,2914,0
刺客信条,王牌特工：特工学院,36,664,2915,0
刺客信条,环太平洋,35,664,2928,0
刺客信条,生化危机4：战神再生,33,664,2951,0
刺客信条,生化危机5：惩罚,33,664,2952,0
刺客信条,疯狂的麦克斯4：狂暴之路,35,664,3004,0
刺客信条,疾速特攻,37,664,3005,0
刺客信条,盗梦空间,36,664,3052,0
刺客信条,碟中谍5：神秘国度,36,664,3102,0
刺客信条,神奇四侠2015,32,664,3119,0
刺客信条,秘密特工,36,664,3177,0
刺客信条,移动迷宫,29,664,3181,0
刺客信条,移动迷宫2,35,664,3182,0
刺客信条,移动迷宫3：死亡解药,35,664,3183,0
刺客信条,空中营救,37,664,3184,0
刺客信条,第九区,36,664,3226,0
刺客信条,第五波,35,664,3230,0
刺客信条,类人猿行动,37,664,3246,0
刺客信条,终结者2018,32,664,3300,0
刺客信条,终结者：创世纪,35,664,3301,0
刺客信条,绿灯侠：首次飞行,35,664,3333,0
刺客信条,美国队长,35,664,3374,0
刺客信条,美国队长2,35,664,3375,0
刺客信条,美国队长3,35,664,3376,0
刺客信条,虚拟革命,36,664,3564,0
刺客信条,蚁人,35,664,3568,0
刺客信条,蜘蛛侠：英雄归来,35,664,3573,0
刺客信条,蝎子王4：争权夺利,35,664,3582,0
刺客信条,蝙蝠侠大战超人：正义黎明,35,664,3585,0
刺客信条,蝙蝠侠：黑暗骑士崛起,36,664,3595,0
刺客信条,街区大作战,36,664,3612,0
刺客信条,赤焰战场2,37,664,3741,0
刺客信条,超人：钢铁之躯,32,664,3756,0
刺客信条,超凡战队,29,664,3758,0
刺客信条,超凡蜘蛛侠,35,664,3759,0
刺客信条,超凡蜘蛛侠2,35,664,3760,0
刺客信条,超级战舰,35,664,3772,0
刺客信条,超能失控,36,664,3774,0
刺客信条,超能陆战队,35,664,3779,0
刺客信条,超验骇客,36,664,3785,0
刺客信条,遗失的世界,35,664,3903,0
刺客信条,遗落战境,35,664,3907,0
刺客信条,重生男人,36,664,3945,0
刺客信条,重返地球,35,664,3950,0
刺客信条,金刚狼2,36,664,3960,0
刺客信条,金刚：骷髅岛,36,664,3962,0
刺客信条,钢铁侠2,35,664,3980,0
刺客信条,银河守卫队,29,664,3999,0
刺客信条,银河护卫队,32,664,4000,0
刺客信条,银河护卫队2,35,664,4001,0
刺客信条,银翼杀手2049,37,664,4003,0
刺客信条,间谍同盟,38,664,4027,0
刺客信条,阿凡达,32,664,4042,0
刺客信条,阿童木,36,664,4054,0
刺客信条,阿薇尔与虚构世界,38,664,4059,0
刺客信条,雪国列车,36,664,4096,0
刺客信条,零点定理,37,664,4105,0
刺客信条,非常小特工之时间大盗,35,664,4130,0
刺客信条,飞出个未来大电影3：班德的游戏,35,664,4151,0
刺客信条,饥饿游戏,35,664,4163,0
刺客信条,饥饿游戏2：星火燎原,35,664,4164,0
刺客信条,饥饿游戏3：嘲笑鸟(上),35,664,4165,0
刺客信条,饥饿游戏3：嘲笑鸟(下),35,664,4166,0
刺客信条,魔兽,36,664,4235,0
刺客信条,魔法黑森林,37,664,4252,0
刺客信条,麦克白,30,664,4288,0
刺客信条,黑死病,35,664,4321,0
刺客学妹,功夫熊猫3,35,665,690,0
刺客学妹,呆瓜的崛起,35,665,885,0
刺客学妹,大战外星人,35,665,1125,0
刺客学妹,忍者神龟2：破影而出,35,665,1673,0
刺客学妹,忍者神龟：变种时代,35,665,1674,0
刺客学妹,横冲直撞好莱坞,35,665,2438,0
刺客学妹,死侍,35,665,2494,0
刺客学妹,王牌特工2：黄金圈,35,665,2914,0
刺客学妹,王牌特工：特工学院,35,665,2915,0
刺客学妹,秘密特工,35,665,3177,0
刺客学妹,蝙蝠侠与哈莉·奎恩,35,665,3583,0
刺客学妹,超能陆战队,35,665,3779,0
刺客学妹,道士下山,35,665,3898,0
刺客学妹,银河守卫队,35,665,3999,0
刺客学妹,非常小特工之时间大盗,35,665,4130,0
刺客学妹,飞出个未来大电影3：班德的游戏,35,665,4151,0
刺客聂隐娘,剩者为王,38,666,685,0
刺客聂隐娘,卧虎藏龙：青冥宝剑,35,666,768,0
刺客聂隐娘,危城,32,666,773,0
刺客聂隐娘,四大名捕,36,666,960,0
刺客聂隐娘,四大名捕2,36,666,961,0
刺客聂隐娘,四大名捕大结局,36,666,962,0
刺客聂隐娘,情谜,38,666,1774,0
刺客聂隐娘,武侠,36,666,2470,0
刺客聂隐娘,狄仁杰之通天帝国,36,666,2841,0
刺客聂隐娘,痞子英雄2：黎明升起,37,666,3014,0
刺客聂隐娘,箭士柳白猿,35,666,3243,0
刺客聂隐娘,绣春刀,33,666,3323,0
刺客聂隐娘,绣春刀II：修罗战场,33,666,3324,0
刺客聂隐娘,黄飞鸿之英雄有梦,36,666,4301,0
刺杀盖世太保,动物园长的夫人,36,667,698,0
刺杀盖世太保,唯爱永生,37,667,932,0
刺杀盖世太保,善意的谎言,36,667,940,0
刺杀盖世太保,四月某时,32,667,964,0
刺杀盖世太保,国王的全息图,37,667,982,0
刺杀盖世太保,国王的演讲,36,667,983,0
刺杀盖世太保,女性瘾者：第一部,37,667,1257,0
刺杀盖世太保,女性瘾者：第二部,37,667,1258,0
刺杀盖世太保,巴黎危机,37,667,1542,0
刺杀盖世太保,弗兰兹,35,667,1627,0
刺杀盖世太保,思维空间,37,667,1690,0
刺杀盖世太保,我是布莱克,37,667,1863,0
刺杀盖世太保,我杀死了巨人,37,667,1875,0
刺杀盖世太保,我美丽的守护天使,36,667,1916,0
刺杀盖世太保,摩纳哥王妃,37,667,2014,0
刺杀盖世太保,敦刻尔克,29,667,2036,0
刺杀盖世太保,斯托克,38,667,2053,0
刺杀盖世太保,暴风前夕,36,667,2221,0
刺杀盖世太保,模仿游戏,36,667,2437,0
刺杀盖世太保,比利·林恩的中场战事,36,667,2519,0
刺杀盖世太保,污垢,37,667,2546,0
刺杀盖世太保,法兰西组曲,36,667,2564,0
刺杀盖世太保,狂怒,36,667,2837,0
刺杀盖世太保,猎杀星期一,38,667,2875,0
刺杀盖世太保,生命的重托,32,667,2962,0
刺杀盖世太保,白色严冬,35,667,3028,0
刺杀盖世太保,第一夫人,36,667,3220,0
刺杀盖世太保,类人猿行动,29,667,3246,0
刺杀盖世太保,维多利亚与阿卜杜勒,36,667,3328,0
刺杀盖世太保,联合王国,38,667,3421,0
刺杀盖世太保,至暗时刻,36,667,3449,0
刺杀盖世太保,艺术家,37,667,3475,0
刺杀盖世太保,菲洛梅娜,37,667,3536,0
刺杀盖世太保,血战钢锯岭,35,667,3604,0
刺杀盖世太保,血腥星期天,35,667,3608,0
刺杀盖世太保,追捕聂鲁达,36,667,3857,0
刺杀盖世太保,醉乡民谣,37,667,3937,0
刺杀盖世太保,间谍同盟,36,667,4027,0
刺杀盖世太保,阴谋,32,667,4037,0
刺杀盖世太保,随心所欲的五月,36,667,4077,0
刺杀盖世太保,零点定理,37,667,4105,0
刺杀盖世太保,麦克白,33,667,4288,0
前任2：备胎反击战,前任3：再见前任,34,668,669,0
前任2：备胎反击战,前任攻略,36,668,670,0
前任2：备胎反击战,北京遇上西雅图,36,668,716,0
前任2：备胎反击战,北京遇上西雅图之不二情书,36,668,717,0
前任2：备胎反击战,华丽上班族,36,668,740,0
前任2：备胎反击战,单身男女2,36,668,750,0
前任2：备胎反击战,命中注定,36,668,893,0
前任2：备胎反击战,大话西游3,36,668,1142,0
前任2：备胎反击战,宅女侦探桂香,36,668,1327,0
前任2：备胎反击战,小时代4：灵魂尽头,37,668,1436,0
前任2：备胎反击战,巴黎假期,34,668,1541,0
前任2：备胎反击战,年少轻狂,37,668,1575,0
前任2：备胎反击战,指甲刀人魔,36,668,1973,0
前任2：备胎反击战,摆渡人,36,668,2002,0
前任2：备胎反击战,撒娇女人最好命,36,668,2015,0
前任2：备胎反击战,整容日记,36,668,2044,0
前任2：备胎反击战,新娘大作战,36,668,2067,0
前任2：备胎反击战,春娇救志明,36,668,2180,0
前任2：备胎反击战,暴走神探,36,668,2219,0
前任2：备胎反击战,有种你爱我,37,668,2269,0
前任2：备胎反击战,盗马记,36,668,3055,0
前任2：备胎反击战,盲探,36,668,3060,0
前任2：备胎反击战,神探驾到,36,668,3128,0
前任2：备胎反击战,美人鱼,36,668,3363,0
前任2：备胎反击战,西游记女儿国,36,668,3630,0
前任2：备胎反击战,重返20岁,36,668,3948,0
前任2：备胎反击战,鲛珠传,36,668,4273,0
前任3：再见前任,前任攻略,34,669,670,0
前任3：再见前任,大话西游3,37,669,1142,0
前任3：再见前任,年少轻狂,37,669,1575,0
前任3：再见前任,有种你爱我,37,669,2269,0
前任攻略,大话西游3,37,670,1142,0
前目的地,嗜血破晓,35,672,952,0
剑风传奇 黄金时代篇1：霸王之卵,剑风传奇 黄金时代篇2：多尔多雷攻略,24,674,675,0
剑风传奇 黄金时代篇1：霸王之卵,剑风传奇 黄金时代篇3：降临,24,674,676,0
剑风传奇 黄金时代篇1：霸王之卵,剧场版 破刃之剑 第一章 觉醒之刻,35,674,680,0
剑风传奇 黄金时代篇1：霸王之卵,在这世界的角落,35,674,1021,0
剑风传奇 黄金时代篇1：霸王之卵,少女革命：思春期默示录,35,674,1475,0
剑风传奇 黄金时代篇1：霸王之卵,攻壳机动队：崛起2,35,674,2024,0
剑风传奇 黄金时代篇1：霸王之卵,攻壳机动队：崛起3,31,674,2025,0
剑风传奇 黄金时代篇1：霸王之卵,攻壳机动队：崛起4,35,674,2026,0
剑风传奇 黄金时代篇1：霸王之卵,数码宝贝大电影一：滚球兽的诞生,36,674,2042,0
剑风传奇 黄金时代篇1：霸王之卵,机动战士Z高达Ⅲ 星辰的鼓动是爱,35,674,2301,0
剑风传奇 黄金时代篇1：霸王之卵,机动战士高达THE ORIGIN V 激战 鲁姆战役篇,35,674,2304,0
剑风传奇 黄金时代篇1：霸王之卵,火影忍者剧场版：忍者之路,35,674,2691,0
剑风传奇 黄金时代篇1：霸王之卵,猎天使魔女：血色命运,35,674,2872,0
剑风传奇 黄金时代篇1：霸王之卵,航海王之黄金城,35,674,3471,0
剑风传奇 黄金时代篇1：霸王之卵,霹雳幻想 生死一剑,35,674,4115,0
剑风传奇 黄金时代篇2：多尔多雷攻略,剑风传奇 黄金时代篇3：降临,24,675,676,0
剑风传奇 黄金时代篇2：多尔多雷攻略,剧场版 破刃之剑 第一章 觉醒之刻,35,675,680,0
剑风传奇 黄金时代篇2：多尔多雷攻略,在这世界的角落,35,675,1021,0
剑风传奇 黄金时代篇2：多尔多雷攻略,少女革命：思春期默示录,35,675,1475,0
剑风传奇 黄金时代篇2：多尔多雷攻略,攻壳机动队：崛起2,35,675,2024,0
剑风传奇 黄金时代篇2：多尔多雷攻略,攻壳机动队：崛起3,31,675,2025,0
剑风传奇 黄金时代篇2：多尔多雷攻略,攻壳机动队：崛起4,35,675,2026,0
剑风传奇 黄金时代篇2：多尔多雷攻略,数码宝贝大电影一：滚球兽的诞生,36,675,2042,0
剑风传奇 黄金时代篇2：多尔多雷攻略,机动战士Z高达Ⅲ 星辰的鼓动是爱,35,675,2301,0
剑风传奇 黄金时代篇2：多尔多雷攻略,机动战士高达THE ORIGIN V 激战 鲁姆战役篇,35,675,2304,0
剑风传奇 黄金时代篇2：多尔多雷攻略,火影忍者剧场版：忍者之路,35,675,2691,0
剑风传奇 黄金时代篇2：多尔多雷攻略,猎天使魔女：血色命运,35,675,2872,0
剑风传奇 黄金时代篇2：多尔多雷攻略,航海王之黄金城,35,675,3471,0
剑风传奇 黄金时代篇2：多尔多雷攻略,霹雳幻想 生死一剑,35,675,4115,0
剑风传奇 黄金时代篇3：降临,剧场版 破刃之剑 第一章 觉醒之刻,35,676,680,0
剑风传奇 黄金时代篇3：降临,在这世界的角落,35,676,1021,0
剑风传奇 黄金时代篇3：降临,少女革命：思春期默示录,35,676,1475,0
剑风传奇 黄金时代篇3：降临,攻壳机动队：崛起2,35,676,2024,0
剑风传奇 黄金时代篇3：降临,攻壳机动队：崛起3,31,676,2025,0
剑风传奇 黄金时代篇3：降临,攻壳机动队：崛起4,35,676,2026,0
剑风传奇 黄金时代篇3：降临,数码宝贝大电影一：滚球兽的诞生,36,676,2042,0
剑风传奇 黄金时代篇3：降临,机动战士Z高达Ⅲ 星辰的鼓动是爱,35,676,2301,0
剑风传奇 黄金时代篇3：降临,机动战士高达THE ORIGIN V 激战 鲁姆战役篇,35,676,2304,0
剑风传奇 黄金时代篇3：降临,火影忍者剧场版：忍者之路,35,676,2691,0
剑风传奇 黄金时代篇3：降临,猎天使魔女：血色命运,35,676,2872,0
剑风传奇 黄金时代篇3：降临,航海王之黄金城,35,676,3471,0
剑风传奇 黄金时代篇3：降临,霹雳幻想 生死一剑,35,676,4115,0
剧场版 机动战士高达00 先驱者的醒觉,攻壳机动队：崛起3,35,679,2025,0
剧场版 机动战士高达00 先驱者的醒觉,机动战士高达THE ORIGIN V 激战 鲁姆战役篇,35,679,2304,0
剧场版 破刃之剑 第一章 觉醒之刻,哥斯拉：怪兽行星,35,680,922,0
剧场版 破刃之剑 第一章 觉醒之刻,图书馆战争,35,680,986,0
剧场版 破刃之剑 第一章 觉醒之刻,图书馆战争2：最后的任务,35,680,987,0
